PersonId,MetricDate,Collaboration_hours,Copilot_actions_taken_in_Teams,Meeting_and_call_hours,Internal_network_size,Email_hours,Channel_message_posts,Conflicting_meeting_hours,Large_and_long_meeting_hours,External_collaboration_hours,Active_connected_hours,Meetings,After_hours_collaboration_hours,Call_hours,Calls,Channel_message_hours,Chat_hours,Collaboration_span,Emails_read,Emails_sent,External_network_size,Meeting_and_call_hours_with_manager,Meeting_and_call_hours_with_manager_1_1,Meeting_and_call_hours_with_skip_level,Meeting_hours,Multitasking_hours,Network_outside_company,Network_outside_organisation,Time_with_leadership,Unscheduled_call_hours,Weekend_collaboration_hours,Copilot_actions_taken_in_Copilot_chat__work_,Copilot_actions_taken_in_Excel,Copilot_actions_taken_in_Outlook,Copilot_actions_taken_in_Powerpoint,Copilot_actions_taken_in_Word,Days_of_active_Copilot_chat__work__usage,Days_of_active_Copilot_usage_in_Excel,Days_of_active_Copilot_usage_in_Loop,Days_of_active_Copilot_usage_in_OneNote,Days_of_active_Copilot_usage_in_Outlook,Days_of_active_Copilot_usage_in_Powerpoint,Days_of_active_Copilot_usage_in_Teams,Days_of_active_Copilot_usage_in_Word,Total_Copilot_active_days,Total_Copilot_enabled_days,Barriers_to_Execution,Change_Adaptation,Collaboration,Communication_Flow,Continuous_Improvement,eSat,Initiative,Manager_Recommend,Resources,Speak_My_Mind,Wellbeing,Work_Life_Balance,Workload,Create_Excel_formula_actions_taken_using_Copilot,Create_presentation_actions_taken_using_Copilot,Generate_email_draft_actions_taken_using_Copilot_in_Outlook,Summarise_chat_actions_taken_using_Copilot_in_Teams,Summarise_email_thread_actions_taken_using_Copilot_in_Outlook,Summarise_meeting_actions_taken_using_Copilot_in_Teams,Summarise_presentation_actions_taken_using_Copilot_in_PowerPoint,Summarise_Word_document_actions_taken_using_Copilot_in_Word,FunctionType,SupervisorIndicator,Level,LevelDesignation,Month,Week_Number,Low_Value_Meeting_Ratio,After_Hours_Ratio,Multitasking_Rate,Employee_Experience_Score,Overload_Flag,High_Load_Low_Value,LevelDesignation_Encoded,Org_Finance,Org_Hr,Org_It,Org_Legal,Org_Nan,Org_Operations,Org_Research,Org_Sales
dbc3077a-c046-4014-9f40-88645b0e9d6e,2024-05-12,31.975835526031,3,25.4921584568442,185,10.0565539020594,1.7435352765881,8.45438944436781,0.86689590078653,14.5840193553168,33.3804641421202,23.0,36.82465781746491,9.69836383878431,24.4696054618002,0.340977333499199,0.523073467908613,14.0,1065.0,40.0,40.0,5.69484109547513,0.8399110063734,5.83035759059063,20.7224619707242,5.73579601450286,9.93027522537251,6.84637894436559,0.0088834274454692,4.59183768922511,1.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Specialist,Manager,Level2,Senior Manager,2024-05,3,0.3656530442855354,1.1829138221164692,0.2767912433670355,2.6666666666666665,False,False,3.0,False,False,True,False,False,False,False,False
6a352178-7136-440b-af19-1ba641ab3cd2,2024-05-12,17.9230523137268,4,12.3093743649665,87,8.73902093046208,0.0,0.23766797118892,2.05968641923456,4.26092401647567,17.8437677624953,10.0,2.10652267784046,7.49619122731,54.9825317369479,0.125784348398592,0.421051309838771,33.0,873.0,39.0,25.0,26.3231437639031,0.340288667827226,7.65296717343724,18.2137184705201,0.270137216353742,42.5379913395371,10.345797227628,4.84325825064734,4.75265965271318,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,3,0.18663453741092978,0.11753146958273002,0.014831524753771388,3.0,False,False,1.0,False,False,True,False,False,False,False,False
1216d770-d0af-4976-ade9-3ae2bec5bc65,2024-05-12,11.8571295775701,2,7.4429856910613,58,4.35121327612599,2.71711577573379,0.0,1.92991913194952,3.78546920120367,15.0297811589122,5.0,3.01160346872781,2.09713063242234,7.14011050453307,0.16130036329611,0.0017862406743847,28.0,427.0,19.0,12.0,1.18331367179941,0.0661925008720423,13.7409605068035,0.715480349206522,1.04137355495075,2.57950519114536,16.1330926707526,0.478938157583386,0.538261479569858,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Advisor,Manager,Level1,Executive,2024-05,3,0.25929367757179334,0.25399093844979154,1.4554886882716598,3.0,False,False,4.0,False,False,True,False,False,False,False,False
c6e02529-ee0f-4263-ba98-4cced946c904,2024-05-12,11.6313694812287,8,7.31943790540624,71,4.58896958870457,0.288496633471184,0.215814248072621,0.0975130828398831,2.94787169693367,13.4326247259195,4.0,6.48199010120422,3.42127617737504,20.72486755821,0.096457804513058,0.413505819610112,28.0,468.0,27.0,10.0,11.4886687190979,0.752361076686664,1.14860707046565,16.6212462319871,1.79103814125891,6.06933947668563,12.322667466388,2.1183707573471,0.336036519811375,0.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,Specialist,Manager,Level1,Executive,2024-05,3,0.04280756732440835,0.557285202887346,0.10775594779482357,3.0,False,False,4.0,False,True,False,False,False,False,False,False
21d525a4-c723-4ae6-9946-be0980d77153,2024-05-12,16.4968030636814,2,13.4911551317473,58,5.71700048844931,0.0,1.0538400805999,0.717028187211291,5.23045890372569,21.4826039159666,14.0,9.93165999581035,5.3134684890442,13.3564566671367,0.0030599348026315,4.3135228013981,41.0,548.0,30.0,15.0,5.43258229594535,1.59434721082013,13.3641126477384,13.7064771201241,8.1282767024455,10.6434533601847,27.9507687131505,0.288090905588778,0.0897381253322575,1.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,3,0.13126142650631858,0.6626532397587377,0.5930244971927481,3.3333333333333335,False,False,1.0,False,False,False,False,False,False,True,False
4872eb0f-cd01-477d-ba0b-0d351bdef557,2024-05-12,26.6006318089898,2,20.058341972168,133,11.2108605245294,0.0,3.57010035043834,0.0,10.7523218379901,37.2350677263703,20.0,7.17904162909806,10.8000715658239,56.9648436088487,0.125784348398592,3.97964381741492,35.0,1129.0,63.0,30.0,0.706821067483888,1.15984039896374,0.715460081039732,4.52974248717598,20.3781412806432,7.55053572185462,4.67659057172235,6.92920018064164,0.729771130345793,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,6.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Technician,Manager,Level4,Junior Ic,2024-05,3,0.17798581534765143,0.2698823727439388,4.49874166982674,2.6666666666666665,False,False,1.0,True,False,False,False,False,False,False,False
5490ff1e-1ff0-4fda-87b9-847aa07c9669,2024-05-12,21.2708109067896,8,14.7713703320338,113,7.85694227606295,0.902965271789395,2.14554520321257,0.0674801042621288,5.8855509022377,19.7937227252166,19.0,1.49038377445492,9.73613170552557,4.85351590503873,0.257096968685635,9.13878669618581,29.0,767.0,30.0,27.0,24.4342564546332,0.0809541712088396,3.84323489065868,5.36603838808293,1.9571935163738,16.4166839061801,0.443455771657568,1.34585726729684,2.76572673362778,0.0,7.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,Advisor,Manager,Level4,Junior Ic,2024-05,3,0.14981855154463505,0.07006708775635782,0.36473714402051205,3.0,False,False,1.0,True,False,False,False,False,False,False,False
d824884d-43e2-417e-b198-668fb99df8c1,2024-05-12,8.47325532984602,5,6.62627948172114,66,4.17068053147231,0.44116399636852,0.0,0.0931979713044981,2.23308595846924,11.0445505212832,8.0,0.96150671775752,1.54830022561021,11.3244287995141,0.0596055988401493,0.898179093831195,28.0,404.0,24.0,28.0,23.5052500389498,0.0820763853062281,7.79063527152009,3.57031693621824,0.441061061626941,4.87293958491914,5.44592715897921,0.815680318324945,0.0230496483175916,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,1.0,Consultant,Manager,Level3,Senior Ic,2024-05,3,0.014064901965211167,0.1134754802408383,0.12353554866591838,3.0,False,False,2.0,False,False,False,False,False,True,False,False
80af9820-52c9-4782-a1e7-96552bc4dc35,2024-05-12,27.3063672846653,4,18.6765225848438,145,11.5195558406593,0.0,3.69240935048031,1.01810018413209,11.7145843146222,30.5858440444062,18.0,17.9095079967646,6.55389155267952,2.110341196947,0.125784348398592,2.93997631966106,22.0,1250.0,56.0,38.0,38.712173498124,0.258902688884431,12.3627453369571,25.1949542389545,19.7850371327107,37.2324948106074,10.838990914593,2.39491890809007,2.13710142049713,1.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Specialist,Manager,Level2,Senior Manager,2024-05,3,0.2522155563603168,0.6924944574148387,0.7852777562151947,2.6666666666666665,True,True,3.0,False,False,True,False,False,False,False,False
85349297-8251-42c0-a979-133c90994207,2024-05-12,18.9036856958014,3,11.5074662784116,103,7.62068935218871,0.0,1.02281537981221,0.0,6.01415282477115,15.2645132674162,12.0,1.03918489098647,1.68043184615206,33.4289373719925,0.125784348398592,2.60902234165747,40.0,749.0,41.0,26.0,1.21004351035202,0.431018310297018,3.45556839258805,9.26019341008625,6.76668471524318,35.1360687956233,31.0012596502635,2.04236528930578,0.0380967837707969,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,Manager,Manager,Level3,Senior Ic,2024-05,3,0.08888276142342875,0.054972607337482236,0.7307282273254544,2.6666666666666665,False,False,2.0,True,False,False,False,False,False,False,False
ffde9443-5eec-4b5c-acc4-90ebf0de7933,2024-05-12,32.9988633479324,8,24.8961790821112,205,14.2229426427141,0.972772270381905,6.39732653513659,2.9006831347252,16.5149064742027,37.1676296098655,28.0,0.972985677630723,1.11611338320808,57.9869944904749,0.185426453876883,5.84989986772304,17.0,1390.0,73.0,66.0,24.9017563839322,0.495400858385972,0.174575996225186,13.3633962095305,4.3826251495111,28.5822406772536,8.97000292825748,2.81091255474242,1.66248370656358,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,Consultant,Ic,Level3,Senior Ic,2024-05,3,0.37347135233867046,0.029485430069872,0.32795743542988737,3.0,False,False,2.0,False,False,True,False,False,False,False,False
76ad028d-3aa2-4f3a-95f2-62cd37cc733f,2024-05-12,16.226884371103,8,9.67829047470866,80,5.77503962174149,0.058863561064503,1.98997152639931,1.42600838705574,5.05338724588379,17.8190886948904,11.0,3.8209327336623,5.69807040951788,38.7735528210545,0.0001580254285693,6.67814411716091,33.0,567.0,29.0,24.0,7.69417546019868,0.0428595297618083,2.88452924349719,9.67256405320208,0.749189701933812,4.92240932844115,0.974496420043238,0.778898396349741,2.51912802873488,0.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,Manager,Manager,Level4,Junior Ic,2024-05,3,0.3529528197548627,0.2354692771747764,0.07745512956161757,2.6666666666666665,False,False,1.0,True,False,False,False,False,False,False,False
2b1488b2-0bdd-477c-acef-80207649d077,2024-05-12,29.9613062374835,2,21.4667541231619,186,10.2621944341033,1.24418408398932,4.04101583260249,1.38568728067239,12.1757456524078,38.6775002703799,28.0,4.11490621447299,1.01346328460017,100.606538659286,0.0067452070650759,0.0789847734656676,26.0,1021.0,51.0,41.0,5.87732600791535,2.59236662562617,5.10377080407468,10.9858998918676,17.6658480206977,38.589601394804,9.17964029793618,1.0765630858197,2.02556329318088,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Advisor,Manager,Level4,Junior Ic,2024-05,3,0.25279569897433407,0.13734068140610572,1.6080474239324707,2.6666666666666665,False,False,1.0,True,False,False,False,False,False,False,False
92fc6cf3-6f61-471b-8dc4-0b88e05aac11,2024-05-12,24.6305523010167,2,16.5648077069814,132,8.52599865476263,1.92321018334367,3.85276038496128,2.31050734671522,7.4087024719392,31.2898679366999,21.0,1.9100352251488,14.3383008851119,46.4721354980338,0.0706171158627979,0.841932440340799,35.0,846.0,38.0,27.0,3.73718130605436,2.45235980316628,0.153607186275106,5.62307785646153,0.503814580708971,9.14621247252557,32.8791334946042,4.57584440512068,4.26147747631752,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Technician,Manager,Level4,Junior Ic,2024-05,3,0.37206998358809384,0.19934734573313337,0.08959765337946247,2.6666666666666665,False,False,1.0,False,False,True,False,False,False,False,False
d4743376-4527-4cb6-907c-6355968e7afe,2024-05-12,23.0279945346893,3,16.6018208978357,112,8.82035922862879,0.0,2.49888253834018,1.67770508489801,10.8975400023894,25.2793458807326,12.0,9.59141192328844,16.893477621109,31.8954939039785,0.125784348398592,1.76623909157434,41.0,871.0,41.0,28.0,6.3093482430504,0.251988653716263,5.66228403190774,2.67173415368114,1.23671126266284,42.8821843306589,2.29008286700178,2.28506773622451,0.675884573093301,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Consultant,Manager,Level4,Junior Ic,2024-05,3,0.2515740682266167,0.41651095186947207,0.4628870956187343,3.0,False,False,1.0,False,True,False,False,False,False,False,False
9c2f65cc-8de4-480c-910d-d7db3c52c1d3,2024-05-12,28.7800699343863,3,22.8839462100165,166,10.5105249393989,1.43222385807485,4.55471030487681,1.30040943778826,12.1636688913025,31.9166823494112,17.0,6.53034312078532,24.5874074516922,184.992392330841,0.0158075146750568,1.89074868506207,25.0,1095.0,47.0,41.0,3.01356794005264,0.373242353913856,0.0732330738372785,15.0203070319509,1.26256406633458,5.02980750482033,4.83486350515769,7.1989236911922,0.76017958389831,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,3,0.25586145365532426,0.22690504698819006,0.0840571410190803,3.0,False,False,1.0,False,False,False,True,False,False,False,False
a5e67067-01d9-4c4f-ad50-357130fec7a9,2024-05-12,20.7875054869235,11,13.9593470267422,99,7.14072109639211,0.0,0.708323655399125,1.41320383156698,6.85286280941624,23.3482767263106,10.0,2.54711527339314,2.4583447956868,12.4709458666183,0.125784348398592,0.983034854136904,33.0,711.0,37.0,34.0,12.4412858041108,0.963590772640428,3.18045325292563,6.0055009028175,2.38902370149796,66.1389002120688,0.630900500014818,5.87261880307553,0.517318836208117,0.0,9.0,1.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,3,0.15197899177532104,0.12253106920382618,0.39780590164879365,3.3333333333333335,False,False,1.0,False,False,False,True,False,False,False,False
f23fb96f-59ad-40fe-8d07-be163df95b9d,2024-05-12,29.1619293725451,5,22.6031998793851,162,11.245972464114,1.58108992212788,5.21158796437313,0.15475165721625,12.4318692798141,33.2388228736764,26.0,22.9770061265005,8.23842628136541,20.4164853706597,0.328080953868803,0.513391629285991,27.0,1116.0,61.0,49.0,25.1818085109185,0.555958513822887,8.90454777370957,20.3000976942319,1.26296236295082,43.7144826564676,1.27203694820234,12.8916796908566,1.85808992546272,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Specialist,Manager,Level1,Executive,2024-05,3,0.23741504080064646,0.7879110408974694,0.0622145953174245,3.0,False,False,4.0,False,False,True,False,False,False,False,False
3f19cab7-084f-4be5-8ddc-c7086f5f054f,2024-05-12,16.284676391879,3,10.3334578992347,84,8.41793933470361,0.654356669162005,0.947636249509745,1.85025553772242,4.89570699885242,19.7932308186023,10.0,3.09555496500387,4.1616343273916,32.368152933681,0.122157740849992,2.35765336556462,41.0,895.0,39.0,36.0,3.05177125739243,0.111942746338991,0.66554148348561,5.49908870921696,0.225298241247836,21.2324515084174,7.4926907809171,3.68073914812794,4.10071906406333,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,Specialist,Manager,Level3,Senior Ic,2024-05,3,0.27076045739145826,0.251497473234794,0.04097010489578322,2.6666666666666665,False,False,2.0,False,True,False,False,False,False,False,False
1e7eb9f8-939f-40ab-bfe1-3ef46a07da71,2024-05-12,17.8033123283637,8,12.1402542557131,86,6.24379199224873,0.0,1.72726771584677,0.644517048046581,6.22914395967716,14.1973246061912,15.0,4.24822490503035,3.20697759673062,8.09712529136507,0.125784348398592,2.88925795743469,41.0,639.0,34.0,19.0,10.6876573593133,1.77204557725408,28.2571933760532,22.3045251678437,4.61982564625426,2.39814616505512,10.9128579102766,0.138268775917773,0.216288257937028,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Advisor,Manager,Level2,Senior Manager,2024-05,3,0.19536532875966825,0.23861991671416147,0.2071250390443028,3.0,False,False,3.0,False,False,False,True,False,False,False,False
55360cba-e37e-491e-a639-2d18048900f3,2024-05-12,20.844232382147,4,13.4081672688519,108,8.60607344849739,1.16559990357262,1.96931092259373,0.0,6.3576235477181,18.7395833440264,16.0,3.94495233766298,0.267067899454312,2.19072669885708,1.10581427516567,1.4435827247504,32.0,880.0,45.0,40.0,24.7147987869988,0.902800789515877,8.02703895646649,49.9856996485116,5.06806217084054,1.11502888764788,2.73664369183817,1.80583361282046,2.60852749823129,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,Consultant,Ic,Level3,Senior Ic,2024-05,3,0.1468739823352723,0.1892587006965925,0.10139024173869796,3.0,True,False,2.0,True,False,False,False,False,False,False,False
b5bac7f2-45ec-451c-af38-c1d1066cb339,2024-05-12,29.1757080538876,3,20.6942210496256,154,11.0399210259757,0.753133848750081,4.69793430205675,1.31993164413375,13.8890228509453,31.0205208937241,22.0,1.02057744918636,9.05155383583746,10.1810038231964,0.0545779236216614,6.0137864380148,28.0,1126.0,50.0,34.0,11.8217666717242,0.0927779868506962,0.868917138277237,10.1036120311017,2.85050193888709,32.941981497537,23.7424254488692,4.37740556128321,3.71370631303626,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Specialist,Manager,Level4,Junior Ic,2024-05,3,0.2907993459507081,0.03498038324558743,0.2821270185466801,3.0,False,False,1.0,False,False,False,False,False,False,True,False
536ecf37-d8a3-424c-b267-a58947b839b1,2024-05-12,24.2751129835751,7,15.8217251238162,119,8.09690238605397,0.182089519011841,4.51372210280892,2.14612235399762,9.73966225660075,20.0138408086508,14.0,14.2625841148435,5.00216754744835,24.0041399108296,0.0619943876243535,0.722030645984001,38.0,795.0,49.0,34.0,15.0952472251699,2.80722732815937,8.61066279076315,9.35914632468728,2.81443243056201,3.84284902815957,1.90009272826886,4.78781188245626,0.991303448542591,0.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,Manager,Manager,Level4,Junior Ic,2024-05,3,0.42093036029184827,0.5875393504653831,0.3007146520551969,3.0,False,False,1.0,True,False,False,False,False,False,False,False
982ebefe-e5b9-4f21-9dff-686572add8d0,2024-05-12,16.2602866215134,6,8.96124682263832,79,5.58517173297983,0.0,2.5780016446674,0.434058152458108,3.64865024332281,24.1259390211349,6.0,1.22449956868078,7.46648839814881,10.0460844352928,0.125784348398592,0.237327191082202,38.0,540.0,21.0,20.0,0.0147567244766231,0.81196152356455,15.5681215641733,2.95000082895981,8.64192643189655,3.75771498203519,3.58371362424837,3.96789455229166,1.2775486547774,0.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,Specialist,Manager,Level1,Executive,2024-05,3,0.3361206154389479,0.07530614909706995,2.929465763893955,3.0,False,False,4.0,False,False,True,False,False,False,False,False
6cc30a78-04c1-403b-ac5b-ee66006f63ab,2024-05-12,27.3163681117113,3,17.2541785092505,154,9.79552593529069,1.72399437560217,3.25150341401208,0.784122421521504,11.741378018491,25.4689952830444,14.0,23.3430607768155,6.87286109315904,28.9364108246776,0.268927183292833,7.88600597856184,34.0,968.0,52.0,44.0,5.10560834996837,0.964186761840137,1.25172456577067,10.3886519929558,12.0303319086081,6.28016983148645,0.805816805204746,3.55296044334612,1.18172763289951,0.0,6.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Technician,Manager,Level2,Senior Manager,2024-05,3,0.23389266741212628,0.8545448165493007,1.1580262691218715,2.6666666666666665,False,False,3.0,False,False,True,False,False,False,False,False
04de87e7-5387-454d-ac65-004c9f5ff913,2024-05-12,33.9456321819758,5,26.3604473004716,182,11.1667994878773,2.57651055991349,5.83816704864074,0.0,16.6500188352791,37.8359305933025,29.0,3.82895683664046,15.5092109020024,44.9758050675356,0.0250409010897983,2.58443688514416,22.0,1128.0,67.0,53.0,22.8288907152562,0.604297550928964,0.425495890864709,29.6235488931452,1.86056754742056,3.67430076723175,40.7056326651889,5.65175892008877,4.09659072042821,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,0.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,Consultant,Manager,Level4,Junior Ic,2024-05,3,0.22147450618321993,0.11279674557581315,0.06280704429208649,3.0,True,False,1.0,True,False,False,False,False,False,False,False
8a1dd09f-4557-4e58-a5ab-e1a3df2d1154,2024-05-12,24.3990487883126,7,18.2785528739394,113,8.54566383135136,2.70044423114395,5.76367732861052,1.69049632204742,9.02842536777336,30.436659346756,24.0,0.43435876204082,10.5145630088363,62.4731420448787,0.219331106120924,4.74781449481991,39.0,822.0,28.0,27.0,25.1728735826607,1.22698415873978,4.03968415639063,19.2537616122585,3.53853935336637,4.36843495648564,4.90954291568024,2.32348649079533,1.40865679932756,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Manager,Manager,Level4,Junior Ic,2024-05,3,0.4078098360448276,0.058787486942027546,0.18378431314499344,3.0,False,False,1.0,False,False,False,False,False,False,True,False
